permutation,is_identity,assignment,row_weighted_roc_auc,row_weighted_delta_roc_auc,row_weighted_pr_auc_active,row_weighted_delta_pr_auc_active,row_weighted_pr_auc_inactive,row_weighted_delta_pr_auc_inactive,row_weighted_balanced_accuracy,row_weighted_delta_balanced_accuracy,row_weighted_macro_f1,row_weighted_delta_macro_f1,row_weighted_mcc,row_weighted_delta_mcc,source_balanced_roc_auc,source_balanced_delta_roc_auc,source_balanced_pr_auc_active,source_balanced_delta_pr_auc_active,source_balanced_pr_auc_inactive,source_balanced_delta_pr_auc_inactive,source_balanced_balanced_accuracy,source_balanced_delta_balanced_accuracy,source_balanced_macro_f1,source_balanced_delta_macro_f1,source_balanced_mcc,source_balanced_delta_mcc
177,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP195;LNP782<-LNP854;LNP854<-LNP193;LNP858<-LNP858,0.5952380952380953,0.04761904761904767,0.545970695970696,0.04024679024679034,0.6793040293040293,-0.03282312925170072,0.7738095238095238,0.23809523809523814,0.7692307692307693,0.23351648351648358,0.5476190476190477,0.4761904761904763,0.3409090909090909,0.032467532467532534,0.5534271284271283,-0.00027510873732994323,0.4916666666666666,0.013311688311688274,0.6558441558441559,0.1720779220779221,0.6538461538461539,0.17469721767594104,0.40771775315010056,0.44207815978730314
178,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP195;LNP782<-LNP854;LNP854<-LNP858;LNP858<-LNP193,0.0,-0.5476190476190477,0.31484395234395235,-0.19087995337995334,0.38947718947718946,-0.3226499690785406,0.5,-0.0357142857142857,0.3157894736842105,-0.2199248120300752,0.0,-0.07142857142857142,0.0,-0.30844155844155835,0.4598255280073462,-0.09387670915711199,0.27088319088319085,-0.20747178747178746,0.5,0.01623376623376621,0.37931034482758613,-0.09983859134262668,0.0,0.03436040663720258
179,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP195;LNP782<-LNP858;LNP854<-LNP193;LNP858<-LNP854,0.2857142857142857,-0.261904761904762,0.3900183150183151,-0.11570559070559061,0.4990009990009989,-0.21312615955473113,0.5,-0.0357142857142857,0.3157894736842105,-0.2199248120300752,0.0,-0.07142857142857142,0.17532467532467516,-0.1331168831168832,0.5113641339458911,-0.042338103218567125,0.32863829292400715,-0.14971668543097116,0.5,0.01623376623376621,0.37931034482758613,-0.09983859134262668,0.0,0.03436040663720258
180,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP195;LNP782<-LNP858;LNP854<-LNP854;LNP858<-LNP193,0.047619047619047616,-0.5,0.3217883967883968,-0.18393550893550886,0.3996812711098425,-0.3124458874458876,0.4166666666666667,-0.11904761904761901,0.2777777777777778,-0.2579365079365079,-0.31180478223116176,-0.3832333536597332,0.03896103896103894,-0.26948051948051943,0.4719467401285583,-0.0817554970358999,0.2748514448514448,-0.2035035335035335,0.4318181818181818,-0.051948051948051965,0.3454545454545454,-0.1336943907156674,-0.2405228464604172,-0.2061624398232146
181,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP854;LNP782<-LNP193;LNP854<-LNP195;LNP858<-LNP858,0.5238095238095237,-0.023809523809523947,0.5102564102564102,0.004532504532504533,0.6218210361067504,-0.09030612244897962,0.5476190476190476,0.011904761904761862,0.5357142857142857,0.0,0.09759000729485333,0.026161435866281904,0.2987012987012987,-0.00974025974025966,0.5413873760647953,-0.012314861099662955,0.38696145124716547,-0.09139352710781284,0.5162337662337663,0.03246753246753248,0.4957983193277311,0.016649383157518294,0.03999232221113232,0.0743527288483349
182,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP854;LNP782<-LNP193;LNP854<-LNP858;LNP858<-LNP195,0.5714285714285714,0.023809523809523725,0.5242424242424242,0.01851851851851849,0.7170591313448456,0.004931972789115502,0.6190476190476191,0.08333333333333337,0.6153846153846154,0.07967032967032972,0.23809523809523808,0.16666666666666666,0.3181818181818181,0.009740259740259771,0.5424873255087158,-0.011214911655742399,0.47267573696145115,-0.005679241393527157,0.551948051948052,0.06818181818181818,0.5418181818181819,0.06266924564796905,0.1218289807746346,0.1561893874118372
183,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP854;LNP782<-LNP195;LNP854<-LNP193;LNP858<-LNP858,0.0,-0.5476190476190477,0.31484395234395235,-0.19087995337995334,0.38947718947718946,-0.3226499690785406,0.25,-0.2857142857142857,0.1875,-0.3482142857142857,-0.5916079783099616,-0.663036549738533,0.0,-0.30844155844155835,0.45677226813590455,-0.09692996902855366,0.27088319088319085,-0.20747178747178746,0.22727272727272727,-0.25649350649350655,0.2173913043478261,-0.2617576318223867,-0.5640760748177664,-0.5297156681805639
184,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP854;LNP782<-LNP195;LNP854<-LNP858;LNP858<-LNP193,0.5952380952380952,0.04761904761904756,0.5335016835016835,0.02777777777777779,0.7384877027734171,0.026360544217687076,0.6904761904761905,0.15476190476190477,0.6904761904761905,0.15476190476190477,0.38095238095238093,0.30952380952380953,0.30844155844155835,0.0,0.548811115355233,-0.004891121809225241,0.4783549783549783,0.0,0.5194805194805194,0.03571428571428564,0.5183946488294314,0.03924571265921861,0.040291148201268875,0.07465155483847145
185,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP854;LNP782<-LNP858;LNP854<-LNP193;LNP858<-LNP195,0.047619047619047616,-0.5,0.3217883967883968,-0.18393550893550886,0.3996812711098425,-0.3124458874458876,0.3333333333333333,-0.20238095238095238,0.23529411764705882,-0.3004201680672269,-0.4605661864718383,-0.5319947579004097,0.0064935064935064905,-0.30194805194805185,0.45473617291799107,-0.09896606424646714,0.27140078922687616,-0.20695418912810215,0.36363636363636365,-0.12012987012987014,0.30769230769230765,-0.17145662847790516,-0.3567530340063377,-0.3223926273691351
186,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP854;LNP782<-LNP858;LNP854<-LNP195;LNP858<-LNP193,0.5714285714285714,0.023809523809523725,0.5242424242424242,0.01851851851851849,0.7170591313448456,0.004931972789115502,0.5476190476190476,0.011904761904761862,0.5357142857142857,0.0,0.09759000729485333,0.026161435866281904,0.2889610389610389,-0.01948051948051943,0.532673275921939,-0.021028961242519184,0.44621212121212117,-0.03214285714285714,0.44805194805194803,-0.035714285714285754,0.4375,-0.041648936170212814,-0.11308055883843511,-0.07872015220123253
187,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP858;LNP782<-LNP193;LNP854<-LNP195;LNP858<-LNP854,0.0,-0.5476190476190477,0.31484395234395235,-0.19087995337995334,0.38947718947718946,-0.3226499690785406,0.5,-0.0357142857142857,0.3157894736842105,-0.2199248120300752,0.0,-0.07142857142857142,0.0,-0.30844155844155835,0.4598255280073462,-0.09387670915711199,0.27088319088319085,-0.20747178747178746,0.5,0.01623376623376621,0.37931034482758613,-0.09983859134262668,0.0,0.03436040663720258
188,False,LNP193<-LNP194;LNP194<-LNP782;LNP195<-LNP858;LNP782<-LNP193;LNP854<-LNP854;LNP858<-LNP195,0.6428571428571429,0.09523809523809523,0.55995670995671,0.0542328042328043,0.7745421245421246,0.06241496598639451,0.7023809523809523,0.16666666666666663,0.6904761904761905,0.15476190476190477,0.4147575310031266,0.3433289595745552,0.3474025974025974,0.03896103896103903,0.5550611153552328,0.0013588781907746261,0.5392857142857143,0.060930735930735946,0.6201298701298701,0.1363636363636363,0.6067527308838134,0.12760379471360062,0.33868074965743356,0.37304115629463613
