seed,weighting,metric,baseline,baseline_plus_md,delta_md_minus_baseline
2102,source_balanced,pr_auc_active,0.5550910894660894,0.5591089466089466,0.004017857142857184
2102,source_balanced,pr_auc_inactive,0.4404761904761904,0.4916666666666666,0.051190476190476175
2102,source_balanced,balanced_accuracy,0.5194805194805194,0.6201298701298701,0.10064935064935066
2102,source_balanced,macro_f1,0.5183946488294314,0.6067527308838133,0.08835808205438189
2102,source_balanced,mcc,0.040291148201268875,0.33868074965743356,0.29838960145616467
2103,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2103,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2103,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2103,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2103,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2103,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2104,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2104,source_balanced,pr_auc_active,0.5486591593272627,0.5550611153552328,0.006401956027970113
2104,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2104,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2104,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2104,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2105,source_balanced,roc_auc,0.3214285714285714,0.3409090909090909,0.019480519480519487
2105,source_balanced,pr_auc_active,0.5583378427128427,0.5602453102453102,0.0019074675324675106
2105,source_balanced,pr_auc_inactive,0.4503968253968253,0.4916666666666666,0.04126984126984129
2105,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2105,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2105,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2106,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2106,source_balanced,pr_auc_active,0.5486591593272627,0.5607429335370512,0.012083774209788456
2106,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2106,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2106,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2106,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2107,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2107,source_balanced,pr_auc_active,0.5486591593272627,0.5591089466089466,0.010449787281683887
2107,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2107,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2107,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2107,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2108,source_balanced,roc_auc,0.2987012987012986,0.3409090909090909,0.042207792207792305
2108,source_balanced,pr_auc_active,0.5502931462553673,0.5618686868686869,0.011575540613319557
2108,source_balanced,pr_auc_inactive,0.4724025974025974,0.4916666666666666,0.019264069264069206
2108,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2108,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2108,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2109,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2109,source_balanced,pr_auc_active,0.5516819985569985,0.5602453102453102,0.008563311688311703
2109,source_balanced,pr_auc_inactive,0.4345238095238095,0.4916666666666666,0.057142857142857106
2109,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2109,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2109,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2110,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2110,source_balanced,pr_auc_active,0.5493564733768496,0.5591089466089466,0.009752473232097048
2110,source_balanced,pr_auc_inactive,0.4077767470624613,0.4916666666666666,0.08388991960420528
2110,source_balanced,balanced_accuracy,0.5194805194805194,0.5844155844155844,0.06493506493506496
2110,source_balanced,macro_f1,0.5183946488294314,0.5555555555555556,0.037160906726124154
2110,source_balanced,mcc,0.040291148201268875,0.26189246330824845,0.22160131510697956
2111,source_balanced,roc_auc,0.2727272727272727,0.3409090909090909,0.06818181818181818
2111,source_balanced,pr_auc_active,0.5431260658533386,0.5602453102453102,0.017119244391971655
2111,source_balanced,pr_auc_inactive,0.3926406926406926,0.4916666666666666,0.09902597402597396
2111,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2111,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2111,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2112,source_balanced,roc_auc,0.3116883116883116,0.3474025974025974,0.035714285714285754
2112,source_balanced,pr_auc_active,0.5550910894660894,0.5618792971734148,0.0067882077073253555
2112,source_balanced,pr_auc_inactive,0.4404761904761904,0.5392857142857143,0.09880952380952385
2112,source_balanced,balanced_accuracy,0.5194805194805194,0.5844155844155844,0.06493506493506496
2112,source_balanced,macro_f1,0.5183946488294314,0.5555555555555556,0.037160906726124154
2112,source_balanced,mcc,0.040291148201268875,0.26189246330824845,0.22160131510697956
2113,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2113,source_balanced,pr_auc_active,0.5493564733768496,0.5635026737967914,0.014146200419941857
2113,source_balanced,pr_auc_inactive,0.4077767470624613,0.5392857142857143,0.13150896722325295
2113,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2113,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2113,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2114,source_balanced,roc_auc,0.30844155844155835,0.3474025974025974,0.03896103896103903
2114,source_balanced,pr_auc_active,0.5537022371644582,0.5607429335370512,0.007040696372592969
2114,source_balanced,pr_auc_inactive,0.4783549783549783,0.5392857142857143,0.060930735930735946
2114,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2114,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2114,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2115,source_balanced,roc_auc,0.3214285714285714,0.3409090909090909,0.019480519480519487
2115,source_balanced,pr_auc_active,0.5583378427128427,0.5591089466089466,0.0007711038961039085
2115,source_balanced,pr_auc_inactive,0.4503968253968253,0.4916666666666666,0.04126984126984129
2115,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2115,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2115,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2116,source_balanced,roc_auc,0.2824675324675324,0.3474025974025974,0.06493506493506496
2116,source_balanced,pr_auc_active,0.5459473824677586,0.5635026737967914,0.017555291329032774
2116,source_balanced,pr_auc_inactive,0.4018243661100803,0.5392857142857143,0.13746134817563394
2116,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2116,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2116,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2117,source_balanced,roc_auc,0.3214285714285714,0.3409090909090909,0.019480519480519487
2117,source_balanced,pr_auc_active,0.5583378427128427,0.5602453102453102,0.0019074675324675106
2117,source_balanced,pr_auc_inactive,0.4503968253968253,0.4916666666666666,0.04126984126984129
2117,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2117,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2117,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2118,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2118,source_balanced,pr_auc_active,0.5516819985569985,0.5618792971734148,0.010197298616416273
2118,source_balanced,pr_auc_inactive,0.4345238095238095,0.5392857142857143,0.10476190476190478
2118,source_balanced,balanced_accuracy,0.551948051948052,0.6201298701298701,0.06818181818181812
2118,source_balanced,macro_f1,0.5418181818181819,0.6067527308838133,0.06493454906563145
2118,source_balanced,mcc,0.1218289807746346,0.33868074965743356,0.21685176888279895
2119,source_balanced,roc_auc,0.28896103896103886,0.3409090909090909,0.05194805194805202
2119,source_balanced,pr_auc_active,0.5475813693958632,0.5618686868686869,0.014287317472823635
2119,source_balanced,pr_auc_inactive,0.449443413729128,0.4916666666666666,0.04222325293753859
2119,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2119,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2119,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2120,source_balanced,roc_auc,0.3116883116883116,0.3474025974025974,0.035714285714285754
2120,source_balanced,pr_auc_active,0.5550910894660894,0.5618792971734148,0.0067882077073253555
2120,source_balanced,pr_auc_inactive,0.4404761904761904,0.5392857142857143,0.09880952380952385
2120,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2120,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2120,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2121,source_balanced,roc_auc,0.30844155844155835,0.3474025974025974,0.03896103896103903
2121,source_balanced,pr_auc_active,0.5537022371644582,0.5635026737967914,0.00980043663233321
2121,source_balanced,pr_auc_inactive,0.4783549783549783,0.5392857142857143,0.060930735930735946
2121,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2121,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2121,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2122,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2122,source_balanced,pr_auc_active,0.5493564733768496,0.5618686868686869,0.012512213491837287
2122,source_balanced,pr_auc_inactive,0.4077767470624613,0.4916666666666666,0.08388991960420528
2122,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2122,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2122,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2123,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2123,source_balanced,pr_auc_active,0.5486591593272627,0.5591089466089466,0.010449787281683887
2123,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2123,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2123,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2123,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2124,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2124,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2124,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2124,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2124,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2124,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2125,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2125,source_balanced,pr_auc_active,0.5486591593272627,0.5607429335370512,0.012083774209788456
2125,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2125,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2125,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2125,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2126,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2126,source_balanced,pr_auc_active,0.5520682502363536,0.5618792971734148,0.00981104693706114
2126,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2126,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2126,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2126,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2127,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2127,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2127,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2127,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2127,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2127,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2128,source_balanced,roc_auc,0.2987012987012986,0.3409090909090909,0.042207792207792305
2128,source_balanced,pr_auc_active,0.5502931462553673,0.5618686868686869,0.011575540613319557
2128,source_balanced,pr_auc_inactive,0.4724025974025974,0.4916666666666666,0.019264069264069206
2128,source_balanced,balanced_accuracy,0.48376623376623373,0.6558441558441559,0.17207792207792216
2128,source_balanced,macro_f1,0.4791489361702127,0.6538461538461539,0.17469721767594115
2128,source_balanced,mcc,-0.03436040663720258,0.40771775315010056,0.44207815978730314
2129,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2129,source_balanced,pr_auc_active,0.5520682502363536,0.5635026737967914,0.011434423560437779
2129,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2129,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2129,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2129,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2130,source_balanced,roc_auc,0.3116883116883116,0.3474025974025974,0.035714285714285754
2130,source_balanced,pr_auc_active,0.5550910894660894,0.5607429335370512,0.0056518440709617535
2130,source_balanced,pr_auc_inactive,0.4404761904761904,0.5392857142857143,0.09880952380952385
2130,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2130,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2130,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2131,source_balanced,roc_auc,0.27272727272727265,0.3474025974025974,0.07467532467532473
2131,source_balanced,pr_auc_active,0.5428005293209055,0.5618792971734148,0.019078767852509282
2131,source_balanced,pr_auc_inactive,0.3962585034013605,0.5392857142857143,0.14302721088435377
2131,source_balanced,balanced_accuracy,0.37987012987012986,0.6558441558441559,0.27597402597402604
2131,source_balanced,macro_f1,0.37777777777777777,0.6538461538461539,0.2760683760683761
2131,source_balanced,mcc,-0.2438488811817297,0.40771775315010056,0.6515666343318303
2132,source_balanced,roc_auc,0.2824675324675324,0.3474025974025974,0.06493506493506496
2132,source_balanced,pr_auc_active,0.5459473824677586,0.5618792971734148,0.015931914705656136
2132,source_balanced,pr_auc_inactive,0.4018243661100803,0.5392857142857143,0.13746134817563394
2132,source_balanced,balanced_accuracy,0.48376623376623373,0.6558441558441559,0.17207792207792216
2132,source_balanced,macro_f1,0.4791489361702127,0.6538461538461539,0.17469721767594115
2132,source_balanced,mcc,-0.03436040663720258,0.40771775315010056,0.44207815978730314
2133,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2133,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2133,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2133,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2133,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2133,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2134,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2134,source_balanced,pr_auc_active,0.5516819985569985,0.5591089466089466,0.007426948051948101
2134,source_balanced,pr_auc_inactive,0.4345238095238095,0.4916666666666666,0.057142857142857106
2134,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2134,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2134,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2135,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2135,source_balanced,pr_auc_active,0.5516819985569985,0.5635026737967914,0.01182067523979291
2135,source_balanced,pr_auc_inactive,0.4345238095238095,0.5392857142857143,0.10476190476190478
2135,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2135,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2135,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2136,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2136,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2136,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2136,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2136,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2136,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2137,source_balanced,roc_auc,0.28246753246753237,0.3474025974025974,0.06493506493506501
2137,source_balanced,pr_auc_active,0.5455123061804096,0.5618792971734148,0.016366990993005204
2137,source_balanced,pr_auc_inactive,0.41921768707482987,0.5392857142857143,0.12006802721088439
2137,source_balanced,balanced_accuracy,0.44805194805194803,0.6201298701298701,0.17207792207792205
2137,source_balanced,macro_f1,0.4375,0.6067527308838133,0.16925273088381332
2137,source_balanced,mcc,-0.11308055883843511,0.33868074965743356,0.45176130849586865
2138,source_balanced,roc_auc,0.2824675324675324,0.3474025974025974,0.06493506493506496
2138,source_balanced,pr_auc_active,0.5459473824677586,0.5607429335370512,0.014795551069292534
2138,source_balanced,pr_auc_inactive,0.4018243661100803,0.5392857142857143,0.13746134817563394
2138,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2138,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2138,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2139,source_balanced,roc_auc,0.30844155844155835,0.3474025974025974,0.03896103896103903
2139,source_balanced,pr_auc_active,0.5533159854851031,0.5618792971734148,0.008563311688311703
2139,source_balanced,pr_auc_inactive,0.4821428571428571,0.5392857142857143,0.05714285714285716
2139,source_balanced,balanced_accuracy,0.4512987012987013,0.5844155844155844,0.13311688311688308
2139,source_balanced,macro_f1,0.4514835605453088,0.5555555555555556,0.10407199501024678
2139,source_balanced,mcc,-0.09631426606617752,0.26189246330824845,0.358206729374426
2140,source_balanced,roc_auc,0.3116883116883116,0.3409090909090909,0.02922077922077926
2140,source_balanced,pr_auc_active,0.5550910894660894,0.5550505050505049,-4.0584415584521416e-05
2140,source_balanced,pr_auc_inactive,0.4404761904761904,0.4916666666666666,0.051190476190476175
2140,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2140,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2140,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2141,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2141,source_balanced,pr_auc_active,0.5520682502363536,0.5618686868686869,0.00980043663233321
2141,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2141,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2141,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2141,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2142,source_balanced,roc_auc,0.27272727272727265,0.3409090909090909,0.06818181818181823
2142,source_balanced,pr_auc_active,0.5428005293209055,0.5618686868686869,0.01906815754778135
2142,source_balanced,pr_auc_inactive,0.3962585034013605,0.4916666666666666,0.0954081632653061
2142,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2142,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2142,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2143,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2143,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2143,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2143,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2143,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2143,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2144,source_balanced,roc_auc,0.3214285714285714,0.3409090909090909,0.019480519480519487
2144,source_balanced,pr_auc_active,0.5583378427128427,0.5591089466089466,0.0007711038961039085
2144,source_balanced,pr_auc_inactive,0.4503968253968253,0.4916666666666666,0.04126984126984129
2144,source_balanced,balanced_accuracy,0.551948051948052,0.6201298701298701,0.06818181818181812
2144,source_balanced,macro_f1,0.5418181818181819,0.6067527308838133,0.06493454906563145
2144,source_balanced,mcc,0.1218289807746346,0.33868074965743356,0.21685176888279895
2145,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2145,source_balanced,pr_auc_active,0.5520682502363536,0.5607429335370512,0.008674683300697539
2145,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2145,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2145,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2145,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2146,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2146,source_balanced,pr_auc_active,0.5486591593272627,0.5602453102453102,0.011586150918047489
2146,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2146,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2146,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2146,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2147,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2147,source_balanced,pr_auc_active,0.5520682502363536,0.5591089466089466,0.007040696372592969
2147,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2147,source_balanced,balanced_accuracy,0.5194805194805194,0.5844155844155844,0.06493506493506496
2147,source_balanced,macro_f1,0.5183946488294314,0.5555555555555556,0.037160906726124154
2147,source_balanced,mcc,0.040291148201268875,0.26189246330824845,0.22160131510697956
2148,source_balanced,roc_auc,0.2824675324675324,0.3474025974025974,0.06493506493506496
2148,source_balanced,pr_auc_active,0.5459473824677586,0.5607429335370512,0.014795551069292534
2148,source_balanced,pr_auc_inactive,0.4018243661100803,0.5392857142857143,0.13746134817563394
2148,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2148,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2148,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2149,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2149,source_balanced,pr_auc_active,0.5520682502363536,0.5602453102453102,0.008177060008956571
2149,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2149,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2149,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2149,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2150,source_balanced,roc_auc,0.3116883116883116,0.3474025974025974,0.035714285714285754
2150,source_balanced,pr_auc_active,0.5550910894660894,0.5618792971734148,0.0067882077073253555
2150,source_balanced,pr_auc_inactive,0.4404761904761904,0.5392857142857143,0.09880952380952385
2150,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2150,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2150,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2151,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2151,source_balanced,pr_auc_active,0.5486591593272627,0.5550611153552328,0.006401956027970113
2151,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2151,source_balanced,balanced_accuracy,0.41558441558441556,0.6201298701298701,0.20454545454545453
2151,source_balanced,macro_f1,0.4155844155844156,0.6067527308838133,0.1911683152993977
2151,source_balanced,mcc,-0.1688311688311691,0.33868074965743356,0.5075119184886027
2152,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2152,source_balanced,pr_auc_active,0.5486591593272627,0.5607429335370512,0.012083774209788456
2152,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2152,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2152,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2152,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2153,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2153,source_balanced,pr_auc_active,0.5520682502363536,0.5618792971734148,0.00981104693706114
2153,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2153,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2153,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2153,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2154,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2154,source_balanced,pr_auc_active,0.5520682502363536,0.5607429335370512,0.008674683300697539
2154,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2154,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2154,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2154,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2155,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2155,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2155,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2155,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2155,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2155,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
